user_id,orders_30d,avg_order_value,last_order_date,segment,segment_month
U023373,1,779.25,2024-01-08,casual,2024-01-01
U023465,2,1056.24,2024-01-30,casual,2024-01-01
U023486,1,572.44,2024-01-19,casual,2024-01-01
U023652,1,1114.37,2024-01-19,casual,2024-01-01
U023680,2,374.35,2024-01-21,casual,2024-01-01
U023707,1,956.48,2024-01-04,casual,2024-01-01
U023709,1,822.24,2024-01-18,casual,2024-01-01
U023713,1,940.36,2024-01-09,casual,2024-01-01
U023733,1,245.21,2024-01-28,casual,2024-01-01
U023755,1,647.76,2024-01-15,casual,2024-01-01
U023758,2,498.28,2024-01-26,casual,2024-01-01
U023806,1,1173.89,2024-01-25,casual,2024-01-01
U023815,1,654.76,2024-01-15,casual,2024-01-01
U023832,2,740.1949999999999,2024-01-11,casual,2024-01-01
U023887,1,104.22,2024-01-30,casual,2024-01-01
U023894,1,985.8,2024-01-19,casual,2024-01-01
U023932,2,671.29,2024-01-02,casual,2024-01-01
U023933,2,750.59,2024-01-21,casual,2024-01-01
U024037,1,1012.6,2024-01-15,casual,2024-01-01
U024050,2,581.1800000000001,2024-01-30,casual,2024-01-01
U024125,1,707.26,2024-01-30,casual,2024-01-01
U024164,5,639.682,2024-01-30,regular,2024-01-01
U024278,1,443.3,2024-01-15,casual,2024-01-01
U024284,2,533.375,2024-01-28,casual,2024-01-01
U024323,1,684.58,2024-01-27,casual,2024-01-01
U024352,1,1020.25,2024-01-29,casual,2024-01-01
U024381,3,352.65000000000003,2024-01-23,casual,2024-01-01
U024402,3,833.7233333333334,2024-01-21,casual,2024-01-01
U024551,1,886.22,2024-01-11,casual,2024-01-01
U024600,2,472.59000000000003,2024-01-14,casual,2024-01-01
U024910,2,1044.55,2024-01-19,casual,2024-01-01
U024933,1,135.76,2024-01-16,casual,2024-01-01
U024951,2,1004.45,2024-01-16,casual,2024-01-01
U024994,1,875.73,2024-01-19,casual,2024-01-01
U025025,1,427.55,2024-01-25,casual,2024-01-01
U025044,2,956.335,2024-01-30,casual,2024-01-01
U025045,1,537.1,2024-01-30,casual,2024-01-01
U025061,1,475.44,2024-01-23,casual,2024-01-01
U025206,1,177.09,2024-01-30,casual,2024-01-01
U025316,1,552.51,2024-01-26,casual,2024-01-01
U025318,1,843.0,2024-01-20,casual,2024-01-01
U025329,3,365.06333333333333,2024-01-21,casual,2024-01-01
U025331,2,901.915,2024-01-14,casual,2024-01-01
U025381,2,609.5899999999999,2024-01-29,casual,2024-01-01
U025515,1,147.14,2024-01-24,casual,2024-01-01
U025600,2,835.8600000000001,2024-01-22,casual,2024-01-01
U025614,1,378.02,2024-01-10,casual,2024-01-01
U025677,1,732.87,2024-01-05,casual,2024-01-01
U025723,1,929.19,2024-01-16,casual,2024-01-01
U025756,1,834.21,2024-01-28,casual,2024-01-01
U025776,1,860.68,2024-01-19,casual,2024-01-01
U025799,1,563.65,2024-01-27,casual,2024-01-01
U025884,3,798.6366666666667,2024-01-27,casual,2024-01-01
U025992,1,498.09,2024-01-19,casual,2024-01-01
U026024,1,660.3,2024-01-30,casual,2024-01-01
U026038,1,752.22,2024-01-29,casual,2024-01-01
U026051,1,936.82,2024-01-12,casual,2024-01-01
U026120,1,636.51,2024-01-27,casual,2024-01-01
U026128,6,654.8883333333333,2024-01-29,regular,2024-01-01
U026134,1,126.03,2024-01-30,casual,2024-01-01
U026140,2,701.935,2024-01-14,casual,2024-01-01
U026174,1,1195.39,2024-01-16,casual,2024-01-01
U026214,1,111.69,2024-01-22,casual,2024-01-01
U026345,2,636.025,2024-01-26,casual,2024-01-01
U026416,1,941.03,2024-01-26,casual,2024-01-01
U026515,1,341.15,2024-01-23,casual,2024-01-01
U026578,1,137.87,2024-01-05,casual,2024-01-01
U026590,1,305.12,2024-01-27,casual,2024-01-01
U026639,1,977.63,2024-01-22,casual,2024-01-01
U026695,1,124.79,2024-01-29,casual,2024-01-01
U026864,2,601.415,2024-01-26,casual,2024-01-01
U026946,2,634.31,2024-01-23,casual,2024-01-01
U026947,1,724.27,2024-01-25,casual,2024-01-01
U026963,1,1062.71,2024-01-17,casual,2024-01-01
U026981,2,829.365,2024-01-29,casual,2024-01-01
U027056,2,929.565,2024-01-28,casual,2024-01-01
U027194,1,732.89,2024-01-28,casual,2024-01-01
U027198,1,853.78,2024-01-04,casual,2024-01-01
U027233,5,702.672,2024-01-20,regular,2024-01-01
U027234,1,1076.92,2024-01-22,casual,2024-01-01
U027251,2,1110.46,2024-01-25,casual,2024-01-01
U027326,1,270.51,2024-01-25,casual,2024-01-01
U027377,1,681.61,2024-01-22,casual,2024-01-01
U027397,1,830.5,2024-01-18,casual,2024-01-01
U027409,2,826.115,2024-01-14,casual,2024-01-01
U027416,1,454.72,2024-01-23,casual,2024-01-01
U027419,1,1024.29,2024-01-13,casual,2024-01-01
U027462,1,948.81,2024-01-28,casual,2024-01-01
U027515,2,711.365,2024-01-27,casual,2024-01-01
U027565,1,457.06,2024-01-10,casual,2024-01-01
U027580,2,638.3,2024-01-21,casual,2024-01-01
U027637,1,830.12,2024-01-28,casual,2024-01-01
U027641,1,532.9,2024-01-30,casual,2024-01-01
U027689,1,1098.77,2024-01-25,casual,2024-01-01
U027737,1,272.43,2024-01-13,casual,2024-01-01
U027889,3,659.15,2024-01-26,casual,2024-01-01
U027905,1,834.95,2024-01-17,casual,2024-01-01
U027975,1,698.2,2024-01-26,casual,2024-01-01
U027996,1,1185.78,2024-01-11,casual,2024-01-01
U028018,1,773.71,2024-01-14,casual,2024-01-01
U028046,2,875.325,2024-01-26,casual,2024-01-01
U028079,2,434.025,2024-01-08,casual,2024-01-01
U028091,2,707.38,2024-01-25,casual,2024-01-01
U028212,1,183.73,2024-01-24,casual,2024-01-01
U028225,1,1019.0,2024-01-22,casual,2024-01-01
U028242,1,1113.51,2024-01-24,casual,2024-01-01
U028347,1,433.31,2024-01-24,casual,2024-01-01
U028369,3,517.08,2024-01-28,casual,2024-01-01
U028515,1,135.44,2024-01-20,casual,2024-01-01
U028532,1,192.46,2024-01-19,casual,2024-01-01
U028545,3,236.77,2024-01-15,casual,2024-01-01
U028577,1,453.35,2024-01-17,casual,2024-01-01
U028597,2,708.6700000000001,2024-01-25,casual,2024-01-01
U028634,1,739.85,2024-01-30,casual,2024-01-01
U028657,1,316.64,2024-01-24,casual,2024-01-01
U028720,3,529.0233333333333,2024-01-30,casual,2024-01-01
U028750,1,1137.53,2024-01-24,casual,2024-01-01
U028817,2,1060.93,2024-01-25,casual,2024-01-01
U028978,1,191.18,2024-01-08,casual,2024-01-01
U029010,1,711.37,2024-01-27,casual,2024-01-01
U029024,1,1095.87,2024-01-30,casual,2024-01-01
U029029,1,687.91,2024-01-17,casual,2024-01-01
U029118,1,1107.04,2024-01-23,casual,2024-01-01
U029122,1,334.57,2024-01-28,casual,2024-01-01
U029185,1,710.81,2024-01-21,casual,2024-01-01
U029186,1,891.17,2024-01-16,casual,2024-01-01
U029284,1,392.77,2024-01-17,casual,2024-01-01
U029319,1,950.66,2024-01-27,casual,2024-01-01
U029351,1,879.26,2024-01-20,casual,2024-01-01
U029376,1,363.09,2024-01-15,casual,2024-01-01
U029395,1,647.3,2024-01-30,casual,2024-01-01
U029423,1,143.61,2024-01-18,casual,2024-01-01
U029471,1,967.93,2024-01-20,casual,2024-01-01
U029483,1,149.2,2024-01-25,casual,2024-01-01
U029512,3,815.37,2024-01-28,casual,2024-01-01
U029566,1,876.17,2024-01-23,casual,2024-01-01
U029587,1,517.26,2024-01-20,casual,2024-01-01
U029675,1,646.52,2024-01-17,casual,2024-01-01
U029780,1,672.16,2024-01-26,casual,2024-01-01
U029810,1,553.95,2024-01-23,casual,2024-01-01
U029855,1,1191.5,2024-01-27,casual,2024-01-01
U029870,1,316.63,2024-01-17,casual,2024-01-01
U029909,1,82.78,2024-01-27,casual,2024-01-01
U029951,2,547.845,2024-01-24,casual,2024-01-01
U029973,1,935.1,2024-01-23,casual,2024-01-01
U029988,1,192.85,2024-01-24,casual,2024-01-01
U030032,2,761.49,2024-01-19,casual,2024-01-01
U030038,2,660.575,2024-01-21,casual,2024-01-01
U030045,1,680.86,2024-01-21,casual,2024-01-01
U030071,1,1054.82,2024-01-23,casual,2024-01-01
U030076,1,84.71,2024-01-06,casual,2024-01-01
U030098,4,611.6775,2024-01-30,regular,2024-01-01
U030104,1,279.29,2024-01-18,casual,2024-01-01
U030107,3,595.33,2024-01-30,casual,2024-01-01
U030164,1,286.39,2024-01-19,casual,2024-01-01
U030216,1,1059.03,2024-01-19,casual,2024-01-01
U030230,3,742.9633333333333,2024-01-25,casual,2024-01-01
U030240,2,475.58,2024-01-23,casual,2024-01-01
U030242,1,528.23,2024-01-12,casual,2024-01-01
U030363,1,812.71,2024-01-29,casual,2024-01-01
U030380,2,458.35,2024-01-29,casual,2024-01-01
U030434,1,190.97,2024-01-29,casual,2024-01-01
U030568,2,216.165,2024-01-30,casual,2024-01-01
U030618,1,692.21,2024-01-22,casual,2024-01-01
U030747,3,468.28666666666663,2024-01-19,casual,2024-01-01
U030748,1,348.32,2024-01-10,casual,2024-01-01
U030885,1,856.17,2024-01-25,casual,2024-01-01
U030934,2,760.67,2024-01-25,casual,2024-01-01
U030979,1,271.37,2024-01-25,casual,2024-01-01
U030988,2,867.1099999999999,2024-01-13,casual,2024-01-01
U031124,1,531.96,2024-01-28,casual,2024-01-01
U031146,3,766.93,2024-01-30,casual,2024-01-01
U031156,1,675.78,2024-01-19,casual,2024-01-01
U031319,1,703.4,2024-01-27,casual,2024-01-01
U031485,1,475.02,2024-01-22,casual,2024-01-01
U031531,1,237.71,2024-01-12,casual,2024-01-01
U031536,1,179.93,2024-01-23,casual,2024-01-01
U031557,1,269.53,2024-01-07,casual,2024-01-01
U031586,1,1090.8,2024-01-28,casual,2024-01-01
U031616,4,706.375,2024-01-28,regular,2024-01-01
U031652,1,455.33,2024-01-02,casual,2024-01-01
U031671,3,745.1366666666667,2024-01-27,casual,2024-01-01
U031682,1,896.98,2024-01-24,casual,2024-01-01
U031721,1,1102.68,2024-01-20,casual,2024-01-01
U031739,1,874.73,2024-01-27,casual,2024-01-01
U031816,1,391.32,2024-01-10,casual,2024-01-01
U031856,1,959.56,2024-01-27,casual,2024-01-01
U031906,1,1165.3,2024-01-23,casual,2024-01-01
U031939,1,381.37,2024-01-22,casual,2024-01-01
U031948,1,323.74,2024-01-28,casual,2024-01-01
U032040,1,764.95,2024-01-27,casual,2024-01-01
U032056,1,1114.74,2024-01-11,casual,2024-01-01
U032209,1,1020.33,2024-01-24,casual,2024-01-01
U032258,1,1142.26,2024-01-23,casual,2024-01-01
U032259,1,344.59,2024-01-21,casual,2024-01-01
U032279,1,477.61,2024-01-16,casual,2024-01-01
U032348,1,299.95,2024-01-23,casual,2024-01-01
U032422,1,853.78,2024-01-04,casual,2024-01-01
U032433,1,587.59,2024-01-09,casual,2024-01-01
U032446,2,377.475,2024-01-21,casual,2024-01-01
U032481,1,858.92,2024-01-09,casual,2024-01-01
U032495,4,656.4275,2024-01-28,regular,2024-01-01
U032498,1,480.61,2024-01-15,casual,2024-01-01
U032512,3,871.2233333333334,2024-01-18,casual,2024-01-01
U032538,4,550.785,2024-01-30,regular,2024-01-01
U032585,1,633.94,2024-01-15,casual,2024-01-01
U032662,1,927.18,2024-01-22,casual,2024-01-01
U032671,1,514.39,2024-01-29,casual,2024-01-01
U032821,3,550.2533333333333,2024-01-26,casual,2024-01-01
U032837,1,1080.51,2024-01-11,casual,2024-01-01
U032869,2,324.14,2024-01-21,casual,2024-01-01
U032928,1,626.25,2024-01-15,casual,2024-01-01
U032977,1,499.84,2024-01-25,casual,2024-01-01
U032984,1,79.41,2024-01-29,casual,2024-01-01
U033083,3,730.6500000000001,2024-01-26,casual,2024-01-01
U033102,2,841.825,2024-01-17,casual,2024-01-01
U033176,1,1052.35,2024-01-22,casual,2024-01-01
U033198,2,732.4300000000001,2024-01-20,casual,2024-01-01
U033245,1,441.0,2024-01-19,casual,2024-01-01
U033251,1,578.9,2024-01-22,casual,2024-01-01
U033285,3,851.9533333333334,2024-01-23,casual,2024-01-01
U033290,1,415.8,2024-01-26,casual,2024-01-01
U033301,1,848.98,2024-01-23,casual,2024-01-01
U033366,1,265.43,2024-01-29,casual,2024-01-01
U033367,2,724.17,2024-01-29,casual,2024-01-01
U033383,1,772.44,2024-01-15,casual,2024-01-01
U033440,1,157.74,2024-01-13,casual,2024-01-01
U033457,1,392.84,2024-01-23,casual,2024-01-01
U033522,1,1107.49,2024-01-15,casual,2024-01-01
U033551,2,505.74,2024-01-20,casual,2024-01-01
U033587,1,924.22,2024-01-17,casual,2024-01-01
U033618,1,390.82,2024-01-25,casual,2024-01-01
U033641,1,1175.1,2024-01-28,casual,2024-01-01
U033687,1,286.98,2024-01-18,casual,2024-01-01
U033688,1,299.96,2024-01-18,casual,2024-01-01
U033698,2,884.52,2024-01-26,casual,2024-01-01
U033730,5,671.784,2024-01-28,regular,2024-01-01
U033782,3,824.1866666666666,2024-01-29,casual,2024-01-01
U033799,1,593.24,2024-01-19,casual,2024-01-01
U033803,1,1082.25,2024-01-29,casual,2024-01-01
U033861,1,579.14,2024-01-13,casual,2024-01-01
U033982,1,1008.06,2024-01-20,casual,2024-01-01
U034024,1,723.47,2024-01-21,casual,2024-01-01
U034032,1,794.69,2024-01-20,casual,2024-01-01
U034146,4,721.7675,2024-01-28,regular,2024-01-01
U034236,1,930.66,2024-01-30,casual,2024-01-01
U034271,1,799.6,2024-01-28,casual,2024-01-01
U034332,1,868.03,2024-01-23,casual,2024-01-01
U034430,1,597.1,2024-01-15,casual,2024-01-01
U034606,1,859.86,2024-01-14,casual,2024-01-01
U034631,2,494.515,2024-01-26,casual,2024-01-01
U034650,1,637.46,2024-01-27,casual,2024-01-01
U034772,2,662.105,2024-01-25,casual,2024-01-01
U034783,1,1088.72,2024-01-12,casual,2024-01-01
U034790,2,497.03499999999997,2024-01-22,casual,2024-01-01
U034889,1,546.0,2024-01-07,casual,2024-01-01
U035042,1,1147.07,2024-01-27,casual,2024-01-01
U035049,2,841.1600000000001,2024-01-20,casual,2024-01-01
U035088,1,466.77,2024-01-21,casual,2024-01-01
U035146,2,964.4449999999999,2024-01-21,casual,2024-01-01
U035203,1,857.47,2024-01-22,casual,2024-01-01
U035305,1,1104.21,2024-01-14,casual,2024-01-01
U035318,4,801.4225,2024-01-25,regular,2024-01-01
U035368,4,481.74,2024-01-21,regular,2024-01-01
U035375,1,585.0,2024-01-16,casual,2024-01-01
U035384,2,411.46000000000004,2024-01-26,casual,2024-01-01
U035401,1,583.39,2024-01-27,casual,2024-01-01
U035430,1,459.76,2024-01-08,casual,2024-01-01
U035493,1,256.61,2024-01-10,casual,2024-01-01
U035502,2,786.155,2024-01-30,casual,2024-01-01
U035543,1,87.05,2024-01-28,casual,2024-01-01
U035635,1,687.52,2024-01-20,casual,2024-01-01
U035638,2,976.865,2024-01-24,casual,2024-01-01
U035674,1,1022.32,2024-01-18,casual,2024-01-01
U035924,1,675.38,2024-01-30,casual,2024-01-01
U035997,2,393.11,2024-01-28,casual,2024-01-01
U036107,1,971.82,2024-01-06,casual,2024-01-01
U036165,2,505.32,2024-01-29,casual,2024-01-01
U036191,1,1226.95,2024-01-25,casual,2024-01-01
U036379,1,1209.18,2024-01-24,casual,2024-01-01
U036402,1,1113.13,2024-01-15,casual,2024-01-01
U036416,1,783.8,2024-01-07,casual,2024-01-01
U036438,3,385.8866666666666,2024-01-23,casual,2024-01-01
U036444,1,82.59,2024-01-24,casual,2024-01-01
U036513,1,884.19,2024-01-13,casual,2024-01-01
U036528,4,867.275,2024-01-30,regular,2024-01-01
U036533,3,515.0300000000001,2024-01-30,casual,2024-01-01
U036701,1,476.19,2024-01-07,casual,2024-01-01
U036726,2,797.265,2024-01-28,casual,2024-01-01
U036752,1,965.31,2024-01-25,casual,2024-01-01
U036800,2,538.555,2024-01-20,casual,2024-01-01
U036842,1,846.06,2024-01-16,casual,2024-01-01
U036846,1,845.74,2024-01-10,casual,2024-01-01
U036848,2,741.41,2024-01-22,casual,2024-01-01
U036983,1,1192.71,2024-01-11,casual,2024-01-01
U037008,1,1006.01,2024-01-18,casual,2024-01-01
U037112,2,443.02,2024-01-18,casual,2024-01-01
U037141,1,388.79,2024-01-25,casual,2024-01-01
U037159,5,712.046,2024-01-29,regular,2024-01-01
U037161,1,186.65,2024-01-21,casual,2024-01-01
U037188,1,255.96,2024-01-26,casual,2024-01-01
U037191,1,706.15,2024-01-22,casual,2024-01-01
U037201,1,673.16,2024-01-28,casual,2024-01-01
U037233,1,1106.54,2024-01-08,casual,2024-01-01
U037246,1,605.68,2024-01-21,casual,2024-01-01
U037337,1,660.84,2024-01-18,casual,2024-01-01
U037402,2,441.67499999999995,2024-01-19,casual,2024-01-01
U037487,1,708.25,2024-01-19,casual,2024-01-01
U037521,2,539.5450000000001,2024-01-26,casual,2024-01-01
U037562,2,656.13,2024-01-29,casual,2024-01-01
U037593,1,534.75,2024-01-09,casual,2024-01-01
U037605,1,1037.12,2024-01-26,casual,2024-01-01
U037657,1,596.77,2024-01-26,casual,2024-01-01
U037686,3,712.7199999999999,2024-01-18,casual,2024-01-01
U037714,1,787.1,2024-01-25,casual,2024-01-01
U037788,1,280.13,2024-01-19,casual,2024-01-01
U037832,2,713.825,2024-01-27,casual,2024-01-01
U037857,1,164.69,2024-01-29,casual,2024-01-01
U037912,1,86.93,2024-01-28,casual,2024-01-01
U037958,2,616.38,2024-01-22,casual,2024-01-01
U038013,1,1049.71,2024-01-14,casual,2024-01-01
U038023,1,440.23,2024-01-21,casual,2024-01-01
U038026,1,596.09,2024-01-30,casual,2024-01-01
U038144,1,598.27,2024-01-23,casual,2024-01-01
U038152,1,976.29,2024-01-26,casual,2024-01-01
U038341,2,437.33500000000004,2024-01-20,casual,2024-01-01
U038390,1,791.18,2024-01-07,casual,2024-01-01
U038424,1,261.73,2024-01-26,casual,2024-01-01
U038509,2,828.7549999999999,2024-01-28,casual,2024-01-01
U038512,2,708.395,2024-01-19,casual,2024-01-01
U038533,5,733.694,2024-01-27,regular,2024-01-01
U038569,1,369.28,2024-01-30,casual,2024-01-01
U038577,1,903.54,2024-01-03,casual,2024-01-01
U038590,2,505.90999999999997,2024-01-28,casual,2024-01-01
U038612,1,736.82,2024-01-25,casual,2024-01-01
U038727,2,600.425,2024-01-16,casual,2024-01-01
U038731,1,761.06,2024-01-12,casual,2024-01-01
U038894,1,849.27,2024-01-11,casual,2024-01-01
U038933,2,728.7349999999999,2024-01-28,casual,2024-01-01
U039002,2,795.24,2024-01-20,casual,2024-01-01
U039100,1,364.24,2024-01-30,casual,2024-01-01
U039112,1,449.43,2024-01-25,casual,2024-01-01
U039121,1,957.92,2024-01-25,casual,2024-01-01
U039157,2,378.63,2024-01-11,casual,2024-01-01
U039187,2,598.865,2024-01-22,casual,2024-01-01
U039194,1,786.03,2024-01-04,casual,2024-01-01
U039214,1,1133.28,2024-01-15,casual,2024-01-01
U039258,2,1002.285,2024-01-19,casual,2024-01-01
U039270,2,609.16,2024-01-28,casual,2024-01-01
U039282,3,405.90000000000003,2024-01-23,casual,2024-01-01
U039291,1,791.24,2024-01-05,casual,2024-01-01
U039295,4,394.735,2024-01-30,regular,2024-01-01
U039311,1,1137.21,2024-01-07,casual,2024-01-01
U039406,2,913.7149999999999,2024-01-27,casual,2024-01-01
U039408,1,858.53,2024-01-28,casual,2024-01-01
U039478,1,616.35,2024-01-30,casual,2024-01-01
U039483,3,839.1133333333333,2024-01-20,casual,2024-01-01
U039497,1,849.15,2024-01-25,casual,2024-01-01
U039542,3,732.9866666666667,2024-01-30,casual,2024-01-01
U039584,3,485.7466666666666,2024-01-21,casual,2024-01-01
U039679,1,912.63,2024-01-16,casual,2024-01-01
U039742,3,712.34,2024-01-24,casual,2024-01-01
U039850,1,808.63,2024-01-30,casual,2024-01-01
U039889,2,892.4100000000001,2024-01-25,casual,2024-01-01
U039934,3,850.4266666666667,2024-01-26,casual,2024-01-01
U039976,1,997.3,2024-01-19,casual,2024-01-01
U039984,1,205.5,2024-01-29,casual,2024-01-01
U039985,1,119.72,2024-01-19,casual,2024-01-01
U039988,2,702.68,2024-01-23,casual,2024-01-01
U040119,3,596.8933333333333,2024-01-13,casual,2024-01-01
U040228,1,578.31,2024-01-15,casual,2024-01-01
U040233,2,551.69,2024-01-28,casual,2024-01-01
U040252,1,218.21,2024-01-15,casual,2024-01-01
U040253,1,400.29,2024-01-27,casual,2024-01-01
U040362,1,1223.57,2024-01-30,casual,2024-01-01
U040563,1,518.94,2024-01-22,casual,2024-01-01
U040591,2,458.57,2024-01-30,casual,2024-01-01
U040621,1,467.29,2024-01-27,casual,2024-01-01
U040680,1,277.98,2024-01-23,casual,2024-01-01
U040717,1,475.24,2024-01-15,casual,2024-01-01
U040754,2,681.3299999999999,2024-01-26,casual,2024-01-01
U040777,1,304.46,2024-01-16,casual,2024-01-01
U040821,3,564.5400000000001,2024-01-24,casual,2024-01-01
U040874,1,711.83,2024-01-24,casual,2024-01-01
U040915,1,620.61,2024-01-24,casual,2024-01-01
U040924,3,484.9433333333333,2024-01-27,casual,2024-01-01
U040978,1,639.08,2024-01-24,casual,2024-01-01
U040985,1,331.3,2024-01-22,casual,2024-01-01
U041047,1,94.15,2024-01-17,casual,2024-01-01
U041064,1,867.26,2024-01-29,casual,2024-01-01
U041129,4,644.5550000000001,2024-01-26,regular,2024-01-01
U041161,1,195.56,2024-01-28,casual,2024-01-01
U041174,1,110.64,2024-01-23,casual,2024-01-01
U041233,1,928.23,2024-01-27,casual,2024-01-01
U041251,1,574.85,2024-01-15,casual,2024-01-01
U041269,1,576.83,2024-01-27,casual,2024-01-01
U041311,1,398.04,2024-01-15,casual,2024-01-01
U041380,1,1035.42,2024-01-26,casual,2024-01-01
U041398,3,625.1266666666667,2024-01-16,casual,2024-01-01
U041471,3,547.41,2024-01-24,casual,2024-01-01
U041474,1,435.62,2024-01-25,casual,2024-01-01
U041508,1,902.34,2024-01-24,casual,2024-01-01
U041512,1,361.0,2024-01-30,casual,2024-01-01
U041527,1,1004.23,2024-01-09,casual,2024-01-01
U041538,1,468.8,2024-01-21,casual,2024-01-01
U041611,1,800.3,2024-01-22,casual,2024-01-01
U041615,1,956.63,2024-01-24,casual,2024-01-01
U041734,1,632.17,2024-01-28,casual,2024-01-01
U041764,2,549.0999999999999,2024-01-24,casual,2024-01-01
U041793,2,325.805,2024-01-19,casual,2024-01-01
U042131,5,715.942,2024-01-27,regular,2024-01-01
U042177,2,819.3699999999999,2024-01-30,casual,2024-01-01
U042184,1,381.18,2024-01-21,casual,2024-01-01
U042187,1,223.99,2024-01-06,casual,2024-01-01
U042222,1,166.39,2024-01-20,casual,2024-01-01
U042270,1,1162.87,2024-01-29,casual,2024-01-01
U042327,1,637.87,2024-01-11,casual,2024-01-01
U042380,5,503.29799999999994,2024-01-25,regular,2024-01-01
U042435,1,939.0,2024-01-08,casual,2024-01-01
U042451,3,533.4033333333333,2024-01-28,casual,2024-01-01
U042498,2,510.96500000000003,2024-01-19,casual,2024-01-01
U042561,1,893.47,2024-01-23,casual,2024-01-01
U042619,1,390.0,2024-01-08,casual,2024-01-01
U042631,2,617.7099999999999,2024-01-21,casual,2024-01-01
U042655,1,162.12,2024-01-23,casual,2024-01-01
U042733,3,966.19,2024-01-30,casual,2024-01-01
U042734,1,407.88,2024-01-30,casual,2024-01-01
U042826,1,622.36,2024-01-28,casual,2024-01-01
U042902,1,365.85,2024-01-20,casual,2024-01-01
U042954,1,734.01,2024-01-16,casual,2024-01-01
U043021,1,854.89,2024-01-12,casual,2024-01-01
U043024,1,764.73,2024-01-14,casual,2024-01-01
U043063,3,651.7133333333334,2024-01-30,casual,2024-01-01
U043064,2,207.17,2024-01-26,casual,2024-01-01
U043142,1,956.92,2024-01-13,casual,2024-01-01
U043192,1,602.82,2024-01-12,casual,2024-01-01
U043235,1,1065.16,2024-01-12,casual,2024-01-01
U043244,1,675.91,2024-01-29,casual,2024-01-01
U043324,5,770.216,2024-01-30,regular,2024-01-01
U043345,3,931.3833333333332,2024-01-28,casual,2024-01-01
U043380,1,200.17,2024-01-13,casual,2024-01-01
U043470,1,455.09,2024-01-20,casual,2024-01-01
