user_id,signup_date,city,device_type,channel,age_bucket
U000534,2024-06-18,Mumbai,android,organic,18-24
U000535,2024-02-01,Delhi,ios,organic,18-24
U000536,2024-03-17,Chennai,android,paid_google,18-24
U000537,2024-05-09,Delhi,android,organic,25-34
U000538,2024-03-20,Mumbai,android,organic,18-24
U000539,2024-06-19,Mumbai,ios,organic,25-34
U000540,2024-04-14,Bangalore,ios,email,45+
U000541,2024-03-24,Mumbai,ios,paid_google,18-24
U000542,2024-04-13,Pune,android,social,18-24
U000543,2024-06-27,Jaipur,android,social,35-44
U000544,2024-03-16,Kolkata,web,social,25-34
U000545,2024-05-21,Hyderabad,ios,social,25-34
U000546,2024-02-02,Jaipur,ios,organic,18-24
U000547,2024-02-19,Mumbai,ios,referral,18-24
U000548,2024-04-17,Bangalore,web,social,25-34
U000549,2024-06-19,Mumbai,android,paid_google,18-24
U000550,2024-04-07,Pune,android,paid_google,35-44
U000551,2024-06-22,Delhi,android,social,35-44
U000552,2024-02-14,Hyderabad,web,email,18-24
U000553,2024-06-06,Chennai,android,paid_google,18-24
U000554,2024-05-25,Bangalore,android,paid_google,35-44
U000555,2024-03-18,Delhi,ios,organic,25-34
U000556,2024-04-13,Hyderabad,web,organic,18-24
U000557,2024-05-20,Chennai,android,paid_google,18-24
U000558,2024-01-01,Delhi,ios,organic,18-24
U000559,2024-03-18,Chennai,web,social,25-34
U000560,2024-03-14,Pune,ios,social,18-24
U000561,2024-02-23,Jaipur,android,organic,18-24
U000562,2024-04-20,Mumbai,ios,social,18-24
U000563,2024-05-28,Delhi,ios,referral,45+
U000564,2024-06-04,Mumbai,android,organic,25-34
U000565,2024-06-16,Hyderabad,ios,organic,25-34
U000566,2024-03-23,Pune,android,social,25-34
U000567,2024-04-29,Kolkata,ios,social,18-24
U000568,2024-04-23,Kolkata,ios,paid_google,18-24
U000569,2024-04-23,Hyderabad,ios,email,25-34
U000570,2024-06-21,Hyderabad,android,referral,35-44
U000571,2024-02-24,Delhi,ios,paid_google,18-24
U000572,2024-05-10,Mumbai,android,organic,25-34
U000573,2024-05-01,Kolkata,ios,organic,25-34
U000574,2024-02-13,Hyderabad,android,organic,45+
U000575,2024-06-17,Bangalore,ios,email,25-34
U000576,2024-01-22,Delhi,android,organic,18-24
U000577,2024-03-13,Mumbai,android,email,25-34
U000578,2024-05-11,Bangalore,android,social,18-24
U000579,2024-06-18,Pune,android,paid_google,25-34
U000580,2024-06-11,Delhi,android,paid_google,25-34
U000581,2024-06-07,Delhi,ios,organic,25-34
U000582,2024-03-26,Hyderabad,android,referral,18-24
U000583,2024-01-24,Mumbai,android,email,18-24
U000584,2024-03-01,Delhi,android,social,25-34
U000585,2024-06-21,Delhi,ios,organic,18-24
U000586,2024-03-20,Bangalore,ios,email,25-34
U000587,2024-02-27,Bangalore,android,social,45+
U000588,2024-02-20,Kolkata,android,referral,25-34
U000589,2024-02-07,Bangalore,android,organic,18-24
U000590,2024-01-07,Hyderabad,android,social,25-34
U000591,2024-01-12,Delhi,ios,organic,18-24
U000592,2024-03-03,Hyderabad,android,paid_google,25-34
U000593,2024-05-01,Hyderabad,ios,social,45+
U000594,2024-06-05,Delhi,android,organic,45+
U000595,2024-01-19,Hyderabad,ios,social,25-34
U000596,2024-04-26,Delhi,ios,email,35-44
U000597,2024-04-16,Bangalore,ios,referral,18-24
U000598,2024-06-10,Hyderabad,ios,referral,18-24
U000599,2024-05-27,Hyderabad,android,paid_google,18-24
U000600,2024-02-19,Kolkata,android,paid_google,18-24
U000601,2024-06-27,Kolkata,android,social,25-34
U000602,2024-04-08,Chennai,android,organic,25-34
U000603,2024-05-06,Pune,android,referral,25-34
U000604,2024-04-12,Delhi,web,paid_google,18-24
U000605,2024-03-03,Mumbai,ios,referral,25-34
U000606,2024-02-07,Delhi,android,social,18-24
U000607,2024-06-16,Mumbai,android,referral,18-24
U000608,2024-06-25,Mumbai,android,email,45+
U000609,2024-01-02,Pune,android,paid_google,18-24
U000610,2024-01-28,Bangalore,android,social,18-24
U000611,2024-04-18,Hyderabad,ios,organic,45+
U000612,2024-02-26,Mumbai,android,organic,35-44
U000613,2024-02-15,Hyderabad,android,referral,25-34
U000614,2024-06-27,Chennai,android,organic,45+
U000615,2024-05-12,Mumbai,android,email,18-24
U000616,2024-04-28,Kolkata,android,organic,25-34
U000617,2024-01-13,Delhi,android,referral,18-24
U000618,2024-05-22,Kolkata,android,social,25-34
U000619,2024-03-04,Delhi,android,referral,35-44
U000620,2024-02-01,Bangalore,android,paid_google,35-44
U000621,2024-04-26,Jaipur,android,paid_google,25-34
U000622,2024-02-04,Hyderabad,android,organic,35-44
U000623,2024-04-28,Bangalore,android,paid_google,45+
U000624,2024-06-19,Hyderabad,android,email,25-34
U000625,2024-05-15,Mumbai,ios,organic,35-44
U000626,2024-05-23,Delhi,android,referral,35-44
U000627,2024-06-01,Mumbai,android,referral,18-24
U000628,2024-03-22,Delhi,android,email,35-44
U000629,2024-04-23,Kolkata,android,organic,35-44
U000630,2024-06-05,Pune,ios,referral,18-24
U000631,2024-05-09,Mumbai,web,social,18-24
U000632,2024-04-19,Pune,android,organic,25-34
U000633,2024-05-20,Delhi,ios,organic,18-24
U000634,2024-04-24,Delhi,ios,referral,25-34
U000635,2024-02-10,Chennai,ios,organic,35-44
U000636,2024-05-01,Mumbai,android,organic,18-24
U000637,2024-04-25,Delhi,ios,organic,18-24
U000638,2024-03-07,Hyderabad,android,organic,18-24
U000639,2024-03-04,Jaipur,web,referral,35-44
U000640,2024-06-12,Bangalore,ios,paid_google,18-24
U000641,2024-03-11,Mumbai,android,paid_google,18-24
U000642,2024-05-13,Mumbai,ios,email,18-24
U000643,2024-05-04,Hyderabad,web,referral,35-44
U000644,2024-06-09,Hyderabad,android,email,25-34
U000645,2024-03-02,Pune,android,referral,18-24
U000646,2024-03-11,Kolkata,web,referral,18-24
U000647,2024-04-22,Pune,android,organic,18-24
U000648,2024-01-20,Hyderabad,ios,paid_google,25-34
U000649,2024-03-14,Bangalore,android,social,18-24
U000650,2024-03-01,Hyderabad,android,social,18-24
U000651,2024-03-10,Hyderabad,android,social,25-34
U000652,2024-03-26,Delhi,ios,referral,25-34
U000653,2024-03-22,Bangalore,android,paid_google,18-24
U000654,2024-05-18,Delhi,android,referral,18-24
U000655,2024-01-21,Pune,ios,paid_google,35-44
U000656,2024-02-05,Mumbai,android,paid_google,18-24
U000657,2024-02-08,Chennai,web,social,25-34
U000658,2024-02-29,Mumbai,android,paid_google,25-34
U000659,2024-04-08,Chennai,ios,organic,25-34
U000660,2024-06-26,Mumbai,android,email,25-34
U000661,2024-02-09,Chennai,android,paid_google,18-24
U000662,2024-06-29,Delhi,ios,organic,45+
U000663,2024-02-24,Bangalore,android,paid_google,25-34
U000664,2024-01-17,Delhi,android,organic,25-34
U000665,2024-04-16,Bangalore,android,organic,18-24
U000666,2024-04-14,Pune,android,paid_google,25-34
U000667,2024-03-25,Chennai,android,organic,25-34
U000668,2024-05-18,Delhi,web,referral,18-24
U000669,2024-04-29,Bangalore,android,organic,25-34
U000670,2024-04-16,Pune,ios,social,25-34
U000671,2024-01-16,Hyderabad,android,referral,25-34
U000672,2024-02-22,Delhi,web,paid_google,45+
U000673,2024-04-17,Mumbai,android,social,25-34
U000674,2024-04-09,Bangalore,android,organic,18-24
U000675,2024-05-29,Delhi,android,referral,18-24
U000676,2024-06-27,Hyderabad,ios,organic,18-24
U000677,2024-01-06,Hyderabad,android,organic,25-34
U000678,2024-05-27,Delhi,ios,paid_google,18-24
U000679,2024-04-07,Bangalore,ios,paid_google,18-24
U000680,2024-05-02,Chennai,android,social,25-34
U000681,2024-01-02,Mumbai,ios,organic,25-34
U000682,2024-03-31,Mumbai,android,referral,25-34
U000683,2024-03-17,Hyderabad,android,organic,18-24
U000684,2024-04-09,Delhi,android,organic,18-24
U000685,2024-04-17,Pune,ios,email,25-34
U000686,2024-05-17,Kolkata,android,paid_google,25-34
U000687,2024-05-19,Jaipur,android,organic,25-34
U000688,2024-06-03,Bangalore,ios,social,18-24
U000689,2024-02-26,Hyderabad,ios,paid_google,35-44
U000690,2024-05-04,Pune,android,organic,25-34
U000691,2024-02-26,Mumbai,android,organic,35-44
U000692,2024-03-10,Delhi,android,paid_google,35-44
U000693,2024-04-21,Mumbai,android,social,25-34
U000694,2024-05-04,Pune,android,paid_google,25-34
U000695,2024-01-08,Bangalore,android,organic,25-34
U000696,2024-04-09,Bangalore,android,organic,18-24
U000697,2024-03-27,Hyderabad,android,organic,18-24
U000698,2024-06-20,Bangalore,ios,referral,18-24
U000699,2024-06-22,Delhi,ios,organic,18-24
U000700,2024-04-13,Bangalore,android,paid_google,18-24
U000701,2024-02-12,Hyderabad,android,organic,25-34
U000702,2024-04-29,Hyderabad,android,referral,25-34
U000703,2024-02-02,Chennai,web,organic,35-44
U000704,2024-06-08,Bangalore,ios,organic,25-34
U000705,2024-05-16,Kolkata,android,referral,25-34
U000706,2024-01-07,Bangalore,android,paid_google,18-24
U000707,2024-04-10,Bangalore,android,referral,35-44
U000708,2024-05-31,Chennai,ios,paid_google,25-34
U000709,2024-05-24,Pune,android,organic,18-24
U000710,2024-06-18,Hyderabad,ios,referral,25-34
U000711,2024-01-07,Delhi,ios,social,18-24
U000712,2024-01-22,Mumbai,android,social,25-34
U000713,2024-06-13,Delhi,android,paid_google,18-24
U000714,2024-04-19,Mumbai,ios,social,25-34
U000715,2024-02-04,Bangalore,android,organic,18-24
U000716,2024-04-28,Chennai,ios,social,35-44
U000717,2024-02-16,Bangalore,android,referral,25-34
U000718,2024-01-13,Delhi,ios,referral,18-24
U000719,2024-03-07,Mumbai,ios,organic,18-24
U000720,2024-04-07,Bangalore,android,organic,35-44
U000721,2024-03-24,Hyderabad,ios,paid_google,35-44
U000722,2024-02-24,Pune,android,paid_google,18-24
U000723,2024-04-26,Jaipur,android,referral,25-34
U000724,2024-03-24,Pune,ios,paid_google,25-34
U000725,2024-03-27,Bangalore,android,organic,35-44
U000726,2024-04-07,Chennai,android,email,18-24
U000727,2024-03-12,Mumbai,ios,referral,18-24
U000728,2024-04-17,Delhi,ios,paid_google,18-24
U000729,2024-03-05,Delhi,android,referral,45+
U000730,2024-01-21,Mumbai,web,referral,18-24
U000731,2024-04-30,Delhi,ios,social,45+
U000732,2024-01-05,Pune,android,referral,25-34
U000733,2024-05-18,Bangalore,android,organic,25-34
U000734,2024-01-14,Chennai,android,paid_google,45+
U000735,2024-03-30,Kolkata,android,paid_google,18-24
U000736,2024-02-27,Jaipur,ios,organic,25-34
U000737,2024-06-15,Kolkata,android,social,18-24
U000738,2024-01-18,Hyderabad,ios,organic,35-44
U000739,2024-06-15,Bangalore,ios,organic,18-24
U000740,2024-01-11,Bangalore,web,social,35-44
U000741,2024-01-08,Chennai,android,referral,18-24
U000742,2024-03-04,Pune,ios,paid_google,25-34
U000743,2024-02-21,Kolkata,web,organic,35-44
U000744,2024-01-06,Chennai,android,paid_google,25-34
U000745,2024-06-08,Bangalore,android,referral,45+
U000746,2024-02-09,Jaipur,android,referral,35-44
U000747,2024-03-02,Kolkata,android,paid_google,25-34
U000748,2024-02-02,Bangalore,android,social,25-34
U000749,2024-05-01,Hyderabad,web,referral,35-44
U000750,2024-06-20,Chennai,ios,paid_google,18-24
U000751,2024-01-30,Bangalore,android,social,25-34
U000752,2024-05-24,Pune,android,organic,35-44
U000753,2024-02-25,Delhi,ios,paid_google,18-24
U000754,2024-04-29,Bangalore,android,referral,18-24
U000755,2024-06-28,Bangalore,android,paid_google,45+
U000756,2024-03-06,Hyderabad,web,organic,18-24
U000757,2024-04-04,Delhi,android,organic,18-24
U000758,2024-02-12,Delhi,android,referral,25-34
U000759,2024-06-04,Kolkata,android,email,35-44
U000760,2024-06-04,Mumbai,android,email,25-34
U000761,2024-01-30,Mumbai,ios,paid_google,25-34
U000762,2024-02-11,Chennai,android,organic,25-34
U000763,2024-03-20,Mumbai,android,referral,25-34
U000764,2024-01-28,Pune,android,social,18-24
U000765,2024-05-28,Mumbai,android,social,35-44
U000766,2024-01-07,Chennai,web,organic,45+
U000767,2024-03-20,Bangalore,android,paid_google,25-34
U000768,2024-05-27,Kolkata,ios,organic,18-24
U000769,2024-06-22,Mumbai,android,organic,25-34
U000770,2024-04-06,Mumbai,android,organic,18-24
U000771,2024-04-11,Jaipur,android,social,25-34
U000772,2024-02-20,Chennai,web,paid_google,25-34
U000773,2024-01-20,Chennai,ios,organic,18-24
U000774,2024-05-31,Mumbai,android,email,18-24
U000775,2024-06-25,Bangalore,android,paid_google,18-24
U000776,2024-06-09,Mumbai,android,paid_google,25-34
U000777,2024-03-03,Mumbai,ios,referral,35-44
U000778,2024-01-27,Bangalore,android,organic,18-24
U000779,2024-06-27,Jaipur,android,organic,25-34
U000780,2024-03-18,Delhi,android,email,18-24
U000781,2024-06-24,Mumbai,ios,paid_google,35-44
U000782,2024-06-02,Mumbai,android,paid_google,18-24
U000783,2024-01-31,Chennai,android,organic,25-34
U000784,2024-05-24,Bangalore,android,organic,18-24
U000785,2024-01-11,Mumbai,android,email,45+
U000786,2024-03-29,Pune,android,organic,35-44
U000787,2024-05-16,Mumbai,ios,paid_google,25-34
U000788,2024-04-19,Mumbai,android,organic,25-34
U000789,2024-06-18,Delhi,ios,social,18-24
U000790,2024-04-04,Delhi,web,organic,25-34
U000791,2024-01-18,Delhi,ios,email,25-34
U000792,2024-05-09,Mumbai,android,social,25-34
U000793,2024-06-14,Bangalore,android,social,18-24
U000794,2024-03-28,Delhi,web,organic,18-24
U000795,2024-01-04,Delhi,ios,organic,18-24
U000796,2024-04-17,Delhi,android,referral,35-44
U000797,2024-05-05,Mumbai,ios,organic,18-24
U000798,2024-01-28,Delhi,web,email,25-34
U000799,2024-04-20,Delhi,android,organic,18-24
U000800,2024-04-02,Jaipur,android,referral,18-24
U000801,2024-06-11,Bangalore,android,organic,25-34
U000802,2024-04-27,Chennai,android,referral,35-44
U000803,2024-06-30,Chennai,ios,social,18-24
U000804,2024-02-09,Hyderabad,android,organic,25-34
U000805,2024-04-21,Hyderabad,web,organic,35-44
U000806,2024-02-15,Hyderabad,ios,referral,18-24
U000807,2024-05-13,Hyderabad,web,organic,18-24
U000808,2024-06-15,Kolkata,android,social,18-24
U000809,2024-03-10,Delhi,android,social,35-44
U000810,2024-06-06,Mumbai,android,social,18-24
U000811,2024-05-17,Delhi,android,paid_google,18-24
U000812,2024-05-03,Pune,ios,paid_google,25-34
U000813,2024-04-29,Bangalore,android,organic,25-34
U000814,2024-04-21,Kolkata,ios,referral,25-34
U000815,2024-05-31,Mumbai,android,organic,18-24
U000816,2024-03-09,Bangalore,android,social,25-34
U000817,2024-03-23,Bangalore,ios,organic,35-44
U000818,2024-03-03,Hyderabad,android,email,25-34
U000819,2024-01-23,Chennai,android,referral,25-34
U000820,2024-03-12,Mumbai,ios,paid_google,35-44
U000821,2024-04-25,Hyderabad,ios,organic,18-24
U000822,2024-03-03,Delhi,ios,organic,18-24
U000823,2024-04-28,Bangalore,ios,referral,25-34
U000824,2024-05-25,Bangalore,ios,social,25-34
U000825,2024-06-05,Pune,android,email,25-34
U000826,2024-06-20,Pune,web,email,25-34
U000827,2024-04-07,Bangalore,web,email,25-34
U000828,2024-03-27,Delhi,android,referral,25-34
U000829,2024-01-08,Pune,web,organic,18-24
U000830,2024-05-06,Delhi,ios,paid_google,25-34
U000831,2024-03-24,Bangalore,ios,paid_google,25-34
U000832,2024-02-16,Delhi,android,referral,18-24
U000833,2024-05-04,Mumbai,android,paid_google,35-44
U000834,2024-02-24,Hyderabad,ios,paid_google,35-44
U000835,2024-03-31,Mumbai,android,paid_google,18-24
U000836,2024-03-07,Kolkata,ios,referral,18-24
U000837,2024-03-28,Hyderabad,android,referral,25-34
U000838,2024-03-12,Hyderabad,android,organic,18-24
U000839,2024-06-01,Mumbai,android,paid_google,35-44
U000840,2024-06-28,Delhi,web,organic,18-24
U000841,2024-03-11,Chennai,android,email,18-24
U000842,2024-05-22,Hyderabad,ios,paid_google,25-34
U000843,2024-01-03,Bangalore,ios,organic,25-34
U000844,2024-05-12,Mumbai,ios,referral,25-34
U000845,2024-02-18,Bangalore,android,organic,25-34
U000846,2024-01-22,Chennai,web,referral,35-44
U000847,2024-03-02,Hyderabad,ios,organic,35-44
U000848,2024-04-14,Hyderabad,ios,organic,18-24
U000849,2024-05-05,Kolkata,web,organic,25-34
U000850,2024-05-22,Hyderabad,android,referral,25-34
U000851,2024-03-02,Delhi,android,paid_google,25-34
U000852,2024-06-25,Hyderabad,ios,social,25-34
U000853,2024-05-01,Hyderabad,android,organic,25-34
U000854,2024-06-14,Delhi,ios,referral,25-34
U000855,2024-05-05,Bangalore,ios,paid_google,18-24
U000856,2024-04-24,Hyderabad,ios,paid_google,18-24
U000857,2024-01-05,Hyderabad,web,email,18-24
U000858,2024-01-24,Pune,web,social,25-34
U000859,2024-03-16,Pune,android,organic,25-34
U000860,2024-02-26,Delhi,android,referral,18-24
U000861,2024-04-13,Hyderabad,ios,organic,25-34
U000862,2024-06-26,Bangalore,ios,email,18-24
U000863,2024-03-03,Mumbai,android,social,18-24
U000864,2024-03-19,Delhi,android,social,18-24
U000865,2024-06-18,Delhi,android,referral,25-34
U000866,2024-05-28,Delhi,web,organic,25-34
U000867,2024-04-04,Chennai,android,paid_google,25-34
U000868,2024-05-01,Delhi,android,paid_google,45+
U000869,2024-05-21,Mumbai,ios,paid_google,18-24
U000870,2024-05-15,Delhi,android,referral,25-34
U000871,2024-03-29,Hyderabad,android,referral,25-34
U000872,2024-04-18,Delhi,android,organic,18-24
U000873,2024-05-20,Delhi,android,referral,18-24
U000874,2024-03-25,Mumbai,web,paid_google,25-34
U000875,2024-03-31,Mumbai,android,organic,35-44
U000876,2024-06-28,Mumbai,android,organic,25-34
U000877,2024-04-26,Chennai,web,referral,25-34
U000878,2024-03-10,Delhi,android,social,45+
U000879,2024-03-19,Delhi,android,organic,35-44
U000880,2024-03-05,Mumbai,ios,organic,18-24
U000881,2024-02-29,Pune,ios,paid_google,45+
U000882,2024-01-31,Delhi,ios,organic,25-34
U000883,2024-02-19,Jaipur,android,referral,18-24
U000884,2024-03-21,Chennai,android,organic,18-24
U000885,2024-01-31,Bangalore,ios,organic,25-34
U000886,2024-05-17,Chennai,android,referral,35-44
U000887,2024-06-25,Bangalore,ios,social,25-34
U000888,2024-02-17,Bangalore,android,organic,25-34
U000889,2024-02-19,Bangalore,android,paid_google,18-24
U000890,2024-02-25,Hyderabad,web,referral,25-34
U000891,2024-05-03,Delhi,ios,organic,25-34
U000892,2024-03-11,Hyderabad,android,referral,25-34
U000893,2024-05-30,Hyderabad,ios,organic,18-24
U000894,2024-05-14,Mumbai,android,organic,25-34
U000895,2024-06-01,Jaipur,web,referral,25-34
U000896,2024-03-13,Delhi,android,social,25-34
U000897,2024-01-26,Kolkata,android,referral,45+
U000898,2024-02-19,Hyderabad,ios,email,25-34
U000899,2024-03-16,Hyderabad,ios,email,45+
U000900,2024-02-28,Pune,ios,social,25-34
U000901,2024-04-02,Pune,android,referral,18-24
U000902,2024-02-15,Mumbai,ios,organic,25-34
U000903,2024-03-18,Hyderabad,android,email,25-34
U000904,2024-01-04,Delhi,android,organic,25-34
U000905,2024-06-30,Bangalore,web,paid_google,18-24
U000906,2024-05-16,Kolkata,android,paid_google,18-24
U000907,2024-02-02,Mumbai,android,social,18-24
U000908,2024-03-11,Delhi,ios,social,25-34
U000909,2024-01-12,Bangalore,ios,paid_google,25-34
U000910,2024-01-14,Mumbai,android,social,35-44
U000911,2024-05-21,Mumbai,ios,social,35-44
U000912,2024-03-15,Bangalore,android,paid_google,35-44
U000913,2024-06-27,Hyderabad,web,organic,25-34
U000914,2024-02-02,Bangalore,android,paid_google,25-34
U000915,2024-06-12,Bangalore,android,social,18-24
U000916,2024-05-05,Jaipur,android,referral,25-34
U000917,2024-01-27,Kolkata,ios,organic,18-24
U000918,2024-01-04,Hyderabad,web,paid_google,18-24
U000919,2024-05-26,Delhi,android,social,25-34
U000920,2024-03-13,Mumbai,web,email,25-34
U000921,2024-04-30,Pune,web,organic,18-24
U000922,2024-05-02,Bangalore,ios,email,45+
U000923,2024-04-22,Kolkata,ios,referral,18-24
U000924,2024-03-28,Bangalore,android,social,18-24
U000925,2024-02-17,Pune,android,social,25-34
U000926,2024-01-14,Delhi,android,organic,35-44
U000927,2024-03-05,Bangalore,ios,referral,18-24
U000928,2024-05-02,Hyderabad,ios,organic,25-34
U000929,2024-01-30,Pune,web,paid_google,18-24
U000930,2024-01-17,Hyderabad,android,paid_google,18-24
U000931,2024-04-12,Delhi,android,social,35-44
U000932,2024-05-05,Pune,android,organic,25-34
U000933,2024-01-19,Bangalore,web,social,25-34
U000934,2024-05-27,Delhi,web,paid_google,18-24
U000935,2024-06-10,Bangalore,android,organic,18-24
U000936,2024-06-24,Hyderabad,ios,referral,35-44
U000937,2024-01-14,Bangalore,android,email,25-34
U000938,2024-02-08,Pune,android,social,25-34
U000939,2024-02-08,Bangalore,ios,email,25-34
U000940,2024-05-24,Bangalore,android,paid_google,18-24
U000941,2024-03-18,Delhi,android,organic,25-34
U000942,2024-01-22,Bangalore,android,social,45+
U000943,2024-03-04,Mumbai,android,organic,25-34
U000944,2024-01-31,Mumbai,ios,email,25-34
U000945,2024-05-22,Mumbai,android,paid_google,35-44
U000946,2024-04-16,Delhi,ios,referral,35-44
